image,bbox,conf
023eff0bc74269.jpg,[[0  59  2788  1305]],[0.688477]
023ff852a00d6a.jpg,[[6  114  921  578]],[0.754883]
0241e6e5190af3.jpg,[[0  0  277  278]],[0.733887]
02427fcc19bf20.jpg,[[510  583  2713  1220]],[0.806152]
024598d552aff1.jpg,[[0  20  3592  2261]],[0.662109]
0246806606bc80.jpg,[[0  0  3579  2041]],[0.807617]
02478df3d6638f.jpg,[[0  80  2419  1244]],[0.737305]
0248770e0d52a0.jpg,[[344  163  1173  486]],[0.719238]
0249946b205a40.jpg,[[93  106  861  264]],[0.725586]
024a337c4446bd.jpg,[[1301  1329  1647  1543]],[0.76123]
024a3edf10a6b7.jpg,[[13  29  2749  747]],[0.714844]
024ce60649ecad.jpg,[[0  86  1266  1017]],[0.75]
024d5ee7cf26d9.jpg,[[0  0  2816  1016]],[0.700684]
02511495f1384c.jpg,[[872  729  1561  1126]],[0.685059]
02520e81884016.jpg,[[961  951  3600  1440]],[0.769043]
0253a79d41808b.jpg,[[21  37  3588  550]],[0.59082]
02549ca593900b.jpg,[[18  54  809  146]],[0.559082]
0255eb41f9937c.jpg,[[655  959  2407  1492]],[0.819824]
02593508e596f7.jpg,[[164  253  1905  688]],[0.647949]
025a0d52757463.jpg,[[1110  375  3021  2075]],[0.623535]
025df76a6497ac.jpg,[[2  79  1346  380]],[0.825684]
025e5cc9579685.jpg,[[186  101  3554  1199]],[0.751465]
0260c181a053e9.jpg,[[0  18  993  693]],[0.82959]
02614b20d2ea3d.jpg,[[914  792  2014  1062]],[0.751465]
0261e2a14b2f75.jpg,[[479  699  1315  876]],[0.628906]
0269cf343aad66.jpg,[[2  146  2521  1760]],[0.700684]
026a64962b9991.jpg,[[0  900  2737  1509]],[0.724121]
026cb72a6ec0c2.jpg,[[764  892  3118  2022]],[0.635254]
026d86fc941385.jpg,[[0  5  2848  628]],[0.852539]
026f21191f4918.jpg,[[1  78  1279  878]],[0.850098]
02700a02f20fb3.jpg,[[717  797  1948  1257]],[0.812988]
0270ede5bd570b.jpg,[[633  1505  2657  1814]],[0.625]
0271d469192b5b.jpg,[[0  0  3134  570]],[0.749023]
02738f43a46f93.jpg,[[186  680  2228  1358]],[0.733887]
02740665e67443.jpg,[[1478  998  2231  1168]],[0.798828]
02750a7b38990f.jpg,[[0  159  527  326]],[0.682617]
02752f066c6ba0.jpg,[[0  800  1922  1373]],[0.833984]
0276509edfac99.jpg,[[19  47  1062  204]],[0.785156]
02778fba279c47.jpg,[[13  6  1629  217]],[0.733398]
0277efcf4294b9.jpg,[[1198  1231  1684  1396]],[0.75]
0279db92dfe672.jpg,[[250  275  3456  1403]],[0.65332]
027a66aba3831e.jpg,[[3  37  3591  1725]],[0.687012]
027b9646494cae.jpg,[[0  0  1116  550]],[0.673828]
027c20d13cbbf0.jpg,[[51  182  3534  591]],[0.680664]
027c308744c127.jpg,[[375  613  2617  1694]],[0.65332]
027c5384901b3c.jpg,[[499  551  1538  845]],[0.716797]
027d16f3ddc60e.jpg,[[4  2  984  733]],[0.873535]
027d3c8f7aad2a.jpg,[[0  117  1476  1196]],[0.724121]
027df676f2cdb3.jpg,[[1  0  2343  367]],[0.768555]
027e3e12cca9ec.jpg,[[506  614  1095  765]],[0.680176]
027eb426037675.jpg,[[19  37  731  120]],[0.6875]
028025634b00aa.jpg,[[35  215  2508  547]],[0.808594]
028071fe4f5b34.jpg,[[536  713  2409  1222]],[0.819336]
0280bada6fe074.jpg,[[1052  977  2337  1345]],[0.733887]
0281724b5e14da.jpg,[[1332  907  2056  1332]],[0.772461]
028219aa24b377.jpg,[[57  41  748  207]],[0.822266]
0282866a679387.jpg,[[1  58  2065  502]],[0.682617]
02833297f337da.jpg,[[24  63  3280  928]],[0.742188]
0283ad5b922756.jpg,[[222  179  1354  934]],[0.542969]
0283eed579bff4.jpg,[[972  846  1304  982]],[0.784668]
0284b124652206.jpg,[[3  34  390  111]],[0.715332]
028561a3c33b63.jpg,[[0  47  3599  1755]],[0.712891]
0286ee52a6d700.jpg,[[5  0  1245  780]],[0.833984]
028916b71276c1.jpg,[[7  43  993  207]],[0.666992]
028a652df15254.jpg,[[41  72  983  357]],[0.740723]
028aaf2c0fbeb0.jpg,[[0  378  3596  1805]],[0.671387]
028c56e76c63bb.jpg,[[1209  720  2929  1320]],[0.791016]
028f2ffc9c2dfa.jpg,[[1361  1282  2112  1533]],[0.796387]
028fafcac0a36c.jpg,[[960  758  1702  1011]],[0.680176]
02940af0f955a8.jpg,[[0  609  2281  1703]],[0.737793]
0297cd2a4e0527.jpg,[[336  156  1406  760]],[0.540039]
0299687f639b92.jpg,[[27  17  1700  431]],[0.763672]
029b8787304672.jpg,[[1  0  3560  523]],[0.808105]
029f3b7b412d5f.jpg,[[84  91  1785  535]],[0.769531]
02a08912d14eae.jpg,[[0  175  3599  1800]],[0.667969]
02a2579f142a4a.jpg,[[8  50  3596  734]],[0.842773]
02a5d1f5d7fe93.jpg,[[1373  1323  2038  1580]],[0.750488]
02a6ca2bcd1b46.jpg,[[1348  790  2027  1206]],[0.624512]
02a77dc574ba0d.jpg,[[4  829  2604  1462]],[0.832031]
02aacae6442f52.jpg,[[1  21  427  125]],[0.807617]
02ab974b1d2f49.jpg,[[0  38  563  365]],[0.78418]
02ab9cd7831474.jpg,[[1517  1388  1717  1444]],[0.610352]
02adf3eb38bdc8.jpg,[[142  346  3600  1928]],[0.799316]
02b0056e3bc14f.jpg,[[7  60  1287  413]],[0.799316]
02b056e7d94257.jpg,[[0  0  777  857]],[0.849609]
02b145b8f62988.jpg,[[623  700  2146  1187]],[0.741699]
02b19622b8582d.jpg,[[1503  987  1980  1239]],[0.677246]
02b1e9158a77c5.jpg,[[1  0  3594  586]],[0.756836]
02b2f96f5de49c.jpg,[[0  29  1178  328]],[0.821777]
02b5705d2cece6.jpg,[[136  490  3504  2336]],[0.656738]
02b59e8415fcfc.jpg,[[1090  1103  3188  1461]],[0.561035]
02b64041dc2a40.jpg,[[429  958  1814  1377]],[0.70166]
02b64f78440949.jpg,[[21  66  3600  2395]],[0.755859]
02b6ead5bb2714.jpg,[[2242  1129  3334  1417]],[0.533203]
02b810ed45bd97.jpg,[[27  191  1520  959]],[0.782227]
02b939ac393db4.jpg,[[8  151  2859  797]],[0.805176]
02c06642e316e9.jpg,[[99  49  2487  348]],[0.567871]
02c224cad630d9.jpg,[[10  162  2072  1319]],[0.724121]
02c2e7271ae0e8.jpg,[[297  358  584  422]],[0.619629]
02c4a8ae3a67c6.jpg,[[631  443  1958  1107]],[0.712891]
02c65e19bbbde6.jpg,[[604  452  2491  1260]],[0.748535]
02c892c296c7a4.jpg,[[2164  1177  3029  1549]],[0.770996]
02c9c1c23067c9.jpg,[[559  410  954  495]],[0.706543]
02ccf0df3d575f.jpg,[[317  449  2351  857]],[0.809082]
02ce3314273145.jpg,[[1477  925  3456  1672]],[0.796387]
02ce44341c43b9.jpg,[[0  0  1464  1561]],[0.851562]
02cf0b86b3bb05.jpg,[[1149  888  3031  1618]],[0.692871]
02d05bd37817c0.jpg,[[1161  967  2267  1470]],[0.778809]
02d1c7ba528c6f.jpg,[[52  333  2113  729]],[0.75293]
02d21d4df0b87f.jpg,[[2314  1196  2584  1393]],[0.53125]
02d23dd48c5225.jpg,[[710  603  1885  878]],[0.704102]
02d33ab7af16f8.jpg,[[0  0  1214  242]],[0.634277]
02d4c6bcc301bd.jpg,[[0  198  2352  1073]],[0.800293]
02d61656b8173a.jpg,[[48  601  3428  1045]],[0.800293]
02d6a151061cb6.jpg,[[317  211  928  513]],[0.693359]
02d7a212f0e36b.jpg,[[10  581  2089  957]],[0.589844]
02da3f191100ec.jpg,[[0  107  3572  882]],[0.843262]
02dab4a64536f4.jpg,[[12  230  3441  1158]],[0.705078]
02db0129297038.jpg,[[0  2  1461  1364]],[0.853027]
02db2df43a3f35.jpg,[[0  27  1018  656]],[0.75293]
02db627889abe8.jpg,[[0  21  492  134]],[0.8125]
02db92a9f01ae0.jpg,[[6  146  3589  823]],[0.808105]
02dc9338b954e3.jpg,[[20  0  1303  140]],[0.597168]
02dcd9b7b5801e.jpg,[[136  0  1414  228]],[0.713867]
02dd270305cc7b.jpg,[[0  17  637  485]],[0.690918]
02dd9df0a60d0c.jpg,[[0  0  2762  548]],[0.831055]
02ddc55c12f4fb.jpg,[[403  438  1459  654]],[0.816895]
02e0bcbc76b621.jpg,[[0  186  3593  2296]],[0.546875]
02e0da578496d3.jpg,[[0  109  1566  1048]],[0.513672]
02e18af443959c.jpg,[[1166  641  2390  1239]],[0.800781]
02e20d67dea139.jpg,[[278  356  732  448]],[0.739258]
02e2e0e369a404.jpg,[[2  49  1411  389]],[0.808105]
02e4603dec2664.jpg,[[1092  604  2209  1105]],[0.625977]
02e6e47b13575a.jpg,[[4  0  3566  1200]],[0.806152]
02eaa4dbdbbe72.jpg,[[31  48  3599  928]],[0.786621]
02ec2b16885402.jpg,[[0  901  2733  2110]],[0.529297]
02ec2edd52ddfc.jpg,[[0  169  2972  1726]],[0.621582]
02ec334dd4940e.jpg,[[1261  706  2458  1155]],[0.825684]
02ecc0948ef3e3.jpg,[[1452  1041  2774  1490]],[0.743164]
02ee5aab47bd25.jpg,[[1253  1512  2152  1717]],[0.815918]
02eec33356939e.jpg,[[0  0  1922  403]],[0.876953]
02f01558b7a067.jpg,[[1392  679  3011  1316]],[0.773438]
02f0606c99c41e.jpg,[[30  704  2976  2155]],[0.770508]
02f09ec3d297a9.jpg,[[1329  711  1964  1053]],[0.695801]
02f105a981eb3a.jpg,[[1280  1114  2917  1294]],[0.319092]
02f1df8492628f.jpg,[[1  29  725  657]],[0.775391]
02f5e37be15349.jpg,[[1188  1134  1843  1292]],[0.688477]
02f792fa5878c1.jpg,[[6  0  3599  584]],[0.772461]
02f7aa03e9174b.jpg,[[1698  982  2516  1302]],[0.750488]
02f860673cb7af.jpg,[[11  0  2520  372]],[0.768555]
02f9b7c317a9b2.jpg,[[1774  1259  2978  1603]],[0.809082]
02fba64eea16d7.jpg,[[1337  900  1964  1204]],[0.769531]
02fc1178e4e7b4.jpg,[[3  130  773  643]],[0.597168]
02fd14b490719e.jpg,[[159  276  3323  2255]],[0.464844]
02ff1ac9341e6a.jpg,[[373  1244  2443  1914]],[0.650391]
0300228c814715.jpg,[[1075  664  2231  1368]],[0.645996]
0300a8f840bc14.jpg,[[0  228  3267  2286]],[0.424316]
0303752950c555.jpg,[[184  292  990  611]],[0.779785]
0304c29f15f528.jpg,[[1769  947  2486  1143]],[0.76709]
030752013b8b58.jpg,[[21  46  3600  2232]],[0.794434]
030b6358ee5155.jpg,[[23  37  384  174]],[0.520508]
030bf17f8dbc46.jpg,[[1  0  2052  363]],[0.722656]
030d8d194c8f20.jpg,[[0  71  1129  796]],[0.816895]
030e7bed223f6c.jpg,[[6  90  2429  805]],[0.314941]
03140e5948e848.jpg,[[8  51  1925  1337]],[0.794922]
0314340c13f494.jpg,[[786  1069  2509  1623]],[0.836426]
031527ca0e5676.jpg,[[553  497  2282  1313]],[0.763672]
03156a7de6e45a.jpg,[[1444  1221  2273  1451]],[0.681641]
03193de6ca9d19.jpg,[[4  79  1462  921]],[0.732422]
031a0350f54c99.jpg,[[0  60  1057  352]],[0.842773]
031af65730593a.jpg,[[61  102  1853  550]],[0.831055]
03209b36e4c12b.jpg,[[0  1  109  98]],[0.728027]
03229def04754a.jpg,[[1  77  2963  1804]],[0.649414]
0322ef888afd2c.jpg,[[48  239  3557  663]],[0.745605]
03235d870e5f7e.jpg,[[6  47  1752  1210]],[0.582031]
03247a3c7321c9.jpg,[[0  0  3599  1398]],[0.742188]
032b88fd31cde5.jpg,[[27  18  929  261]],[0.629883]
032ba126b3ab1b.jpg,[[2112  910  2784  1084]],[0.616211]
032c2b09e214e2.jpg,[[0  8  409  270]],[0.776855]
032e39bff104c1.jpg,[[32  0  3187  790]],[0.836426]
032f37a79619ed.jpg,[[40  0  2740  336]],[0.812988]
03341d270968b5.jpg,[[1081  758  2234  1417]],[0.726562]
0334ea8e3fb71d.jpg,[[520  579  2147  869]],[0.734863]
033870df7a31f8.jpg,[[0  10  1543  366]],[0.835938]
033a07d5482329.jpg,[[860  1005  2989  1579]],[0.841309]
033a6ea798388e.jpg,[[804  652  2792  1397]],[0.760742]
033a8d13e9e0ec.jpg,[[3  17  1016  800]],[0.848633]
033b2c5213870a.jpg,[[0  32  601  331]],[0.777832]
033ba57ba4ccca.jpg,[[1026  856  2824  1624]],[0.744141]
033d19443ac013.jpg,[[1889  1368  2112  1440]],[0.652344]
034120c32950c6.jpg,[[3  0  3600  545]],[0.712402]
034170d8c8061b.jpg,[[950  662  2477  1450]],[0.759277]
0345699660402c.jpg,[[83  1093  3593  1573]],[0.532715]
0345c85bcc9cef.jpg,[[2  69  1140  294]],[0.853027]
0346228136015e.jpg,[[0  74  2986  1495]],[0.782227]
03463ce5104745.jpg,[[3  60  1436  404]],[0.836914]
03479f7a9301f8.jpg,[[2  8  2508  1749]],[0.723145]
034a43bb7b1a62.jpg,[[799  808  1398  1031]],[0.751465]
034a778e061801.jpg,[[688  631  1203  806]],[0.819336]
034bc680f1bc26.jpg,[[0  131  3600  2201]],[0.666992]
034c188eb748c8.jpg,[[0  37  954  702]],[0.773438]
034daf16e528b9.jpg,[[86  214  2207  675]],[0.65918]
035034579ba180.jpg,[[884  829  2946  1332]],[0.806152]
03521c6625cb57.jpg,[[997  819  2141  1422]],[0.756348]
0352999e061a7a.jpg,[[1  28  915  753]],[0.820801]
03533a8227a7e5.jpg,[[3  16  653  252]],[0.782227]
03535ef2c0d28a.jpg,[[1  688  3504  2119]],[0.802734]
035467569a7b17.jpg,[[1066  332  2918  1095]],[0.748535]
03551d87dab4b9.jpg,[[1183  792  2130  1245]],[0.75293]
0356414a947c6f.jpg,[[1348  625  2443  1069]],[0.816895]
03566a557d36a6.jpg,[[0  54  892  704]],[0.832031]
03567cc1162ae4.jpg,[[1  21  1022  617]],[0.809082]
0356cbe8bca180.jpg,[[5  46  1163  916]],[0.838379]
03582233d02558.jpg,[[1357  703  3195  1057]],[0.637695]
03597948cad258.jpg,[[1033  721  1465  914]],[0.724121]
0359a0cc8c100d.jpg,[[0  892  1757  1555]],[0.741699]
03608a3fb7f877.jpg,[[6  98  1645  1182]],[0.734863]
03614976de32d5.jpg,[[1  474  3033  1903]],[0.560059]
0361669cf303ec.jpg,[[0  0  3479  778]],[0.849609]
036290eed106c4.jpg,[[1569  1218  2466  1488]],[0.70752]
0362a7bc178974.jpg,[[1361  752  2217  1198]],[0.762207]
03635451e55f49.jpg,[[3  10  2228  456]],[0.873535]
03659f222cc804.jpg,[[769  610  2580  981]],[0.730957]
0366948bd53a88.jpg,[[0  202  2524  927]],[0.724121]
03693ace450403.jpg,[[537  783  2211  1518]],[0.698242]
0369ae907138ee.jpg,[[0  0  1347  290]],[0.85791]
0369c4c0e79846.jpg,[[496  616  2748  1420]],[0.678223]
036aa94dfeb7bc.jpg,[[8  8  1277  195]],[0.754883]
036ccfbcd1bfc9.jpg,[[868  799  2345  1479]],[0.737793]
036eb7800b5d23.jpg,[[890  849  2661  1234]],[0.719238]
037017dda17d7a.jpg,[[552  234  2652  933]],[0.652344]
0371ce3b37b8fe.jpg,[[7  16  841  185]],[0.730957]
03725864ae167d.jpg,[[1440  803  1733  1024]],[0.581543]
0375ef50eb0e27.jpg,[[0  142  3552  911]],[0.779785]
0377dd65f48784.jpg,[[2  292  1270  578]],[0.778809]
037835983f8cd8.jpg,[[13  0  1900  344]],[0.818848]
0379869314b981.jpg,[[540  559  2529  1528]],[0.72168]
037a1dcba881cd.jpg,[[0  0  1394  882]],[0.868164]
037c67a0b52094.jpg,[[3  97  2132  687]],[0.759766]
037dd847b26c9a.jpg,[[363  1024  2860  1926]],[0.78418]
038101535a05ae.jpg,[[149  115  972  323]],[0.591797]
038383e3731d76.jpg,[[81  86  904  290]],[0.839355]
0383a86cf5b723.jpg,[[890  1517  2175  1846]],[0.75]
0385440eea9e1f.jpg,[[918  703  3599  2237]],[0.715332]
03854a851503cb.jpg,[[6  118  3589  2400]],[0.652344]
038684f1f08a33.jpg,[[1150  708  2154  1533]],[0.594727]
038686dfcfbd38.jpg,[[2  118  665  346]],[0.466309]
0386a82f91c2b9.jpg,[[0  301  3072  1989]],[0.721191]
0389262b2ceda0.jpg,[[1230  440  3532  1970]],[0.458496]
038ad613931b8c.jpg,[[654  669  3593  1346]],[0.797363]
038b0a6051b9df.jpg,[[8  30  1245  502]],[0.813965]
038bf17b3a596e.jpg,[[0  0  296  359]],[0.825195]
038d9c54123d31.jpg,[[1  0  3593  2040]],[0.720215]
038f26f78909a9.jpg,[[52  36  1144  399]],[0.716309]
038f5c9f3c6f5d.jpg,[[6  6  1857  985]],[0.630859]
0390ba2a3ebff5.jpg,[[0  228  3189  1393]],[0.660156]
03911c5b183476.jpg,[[12  17  579  91]],[0.780762]
03938febf4cc61.jpg,[[16  41  1996  687]],[0.706543]
0394d8e2b1ed73.jpg,[[1044  606  2800  1423]],[0.617676]
039570ba60ddd0.jpg,[[1271  794  2239  1277]],[0.787109]
0395993d88cf54.jpg,[[1282  1163  2595  1531]],[0.861328]
039651d8579578.jpg,[[421  594  1559  842]],[0.789062]
0398e2fd40886c.jpg,[[3  25  468  272]],[0.646973]
0399c688a9f678.jpg,[[53  32  371  157]],[0.714844]
039aa9299b5874.jpg,[[1002  897  2137  1268]],[0.802734]
039ac4f7e8ec04.jpg,[[554  602  2775  1024]],[0.786621]
039b1854742c65.jpg,[[0  422  3173  1261]],[0.813477]
039bbc9a4c16f8.jpg,[[1846  1124  2234  1209]],[0.661133]
039bdf4974c033.jpg,[[0  333  1844  1325]],[0.611328]
039cb8177db8cb.jpg,[[1198  920  2261  1354]],[0.765625]
039d4218c81a87.jpg,[[976  1010  1347  1108]],[0.601074]
039d7fdfcb0c70.jpg,[[0  3  716  904]],[0.719238]
03a2836a6990c6.jpg,[[1  204  733  381]],[0.791992]
03a2ade93f87b1.jpg,[[66  55  1206  279]],[0.779297]
03a2b376738d59.jpg,[[26  8  2976  402]],[0.672363]
03a2f33624a3cb.jpg,[[0  927  2113  1642]],[0.702637]
03a31a4f717cd0.jpg,[[4  2  1977  290]],[0.797363]
03a72919146fde.jpg,[[3  0  3600  569]],[0.758301]
03a744c9a8f8c7.jpg,[[155  516  2325  1255]],[0.759277]
03a769ae4e56e8.jpg,[[661  753  2010  1170]],[0.715332]
03a9943a995183.jpg,[[0  87  1232  866]],[0.805176]
03aa0dcfb954f4.jpg,[[1166  432  2449  1373]],[0.680664]
03ab7964920609.jpg,[[0  0  2964  1058]],[0.759766]
03abe4e2bd02e8.jpg,[[666  870  1365  988]],[0.674805]
03ac711c0cb667.jpg,[[2130  1357  2507  1635]],[0.618652]
03ac9acdb946d9.jpg,[[0  21  1198  961]],[0.791016]
03ae390823679e.jpg,[[0  170  924  588]],[0.703125]
03b04ece873834.jpg,[[0  65  1803  1607]],[0.458496]
03b0a99e995685.jpg,[[804  687  2692  1636]],[0.759766]
03b0f320c817d4.jpg,[[25  212  1585  1062]],[0.729492]
03b2398fef7488.jpg,[[1295  681  2050  1074]],[0.768555]
03b25e8b4016d9.jpg,[[0  19  3219  1713]],[0.665527]
03b32a6b307b3c.jpg,[[0  151  3600  993]],[0.805176]
03b36aa5106fa2.jpg,[[39  509  2930  1561]],[0.688477]
03b3bdd072dbae.jpg,[[66  0  3504  1852]],[0.808594]
03b44c221e1ee7.jpg,[[856  1093  1970  1451]],[0.694336]
03b544c315368b.jpg,[[0  35  617  177]],[0.810059]
03b545077b2e26.jpg,[[246  712  3116  1590]],[0.787109]
03baf9aeba2a3e.jpg,[[0  19  1410  984]],[0.733398]
03be705531091a.jpg,[[11  108  678  297]],[0.73584]
03bff00914303d.jpg,[[1463  832  2107  1353]],[0.44458]
03c32b78d0daf9.jpg,[[7  17  842  196]],[0.810059]
03c37ab7465d7c.jpg,[[0  33  391  295]],[0.740723]
03c41fed974d21.jpg,[[0  456  2638  1484]],[0.706543]
03c6d0e1c50dfa.jpg,[[1679  919  2938  1178]],[0.499023]
03c6da806b712e.jpg,[[1  166  3594  1883]],[0.687012]
03c92468a4381f.jpg,[[0  75  1598  411]],[0.838379]
03cbc185ead346.jpg,[[30  0  1150  631]],[0.689941]
03ccf41ee7f09d.jpg,[[1641  1409  2445  1583]],[0.788574]
03cf18d6c4f8c7.jpg,[[0  240  3600  2316]],[0.790039]
03d1466232db68.jpg,[[1178  1005  2542  1545]],[0.799316]
03d24b6c74b8e1.jpg,[[1247  1070  2107  1524]],[0.721191]
03d4c61f2205e5.jpg,[[450  775  2792  1547]],[0.623535]
03d739f1f8def3.jpg,[[1482  1368  3294  1822]],[0.793945]
03d8f3f0f107f6.jpg,[[93  143  2304  1211]],[0.700195]
03d99264dc09c4.jpg,[[10  726  3453  1416]],[0.834961]
03da1048f054f8.jpg,[[0  19  422  251]],[0.697754]
03dc56a17669dc.jpg,[[1  12  3588  2208]],[0.865234]
03dca8602ce8c4.jpg,[[4  61  3594  947]],[0.740723]
03ddafd7c88e9c.jpg,[[0  190  1971  663]],[0.762695]
03de45f8378bde.jpg,[[151  70  1075  334]],[0.72168]
03de5687e7b8e3.jpg,[[1385  744  1717  1006]],[0.616699]
03defec7c2af42.jpg,[[794  872  2661  1340]],[0.823242]
03df3ae32973e0.jpg,[[48  115  1476  432]],[0.76123]
03dfe0c11dd11d.jpg,[[86  82  661  264]],[0.708008]
03e02f3977ee38.jpg,[[1598  1304  2113  1435]],[0.698242]
03e1a8bb89115e.jpg,[[740  973  1930  1351]],[0.695801]
03e20d5fa7780d.jpg,[[3  19  720  349]],[0.732422]
03e2ad26e62305.jpg,[[69  79  1681  339]],[0.789062]
03e359050851bc.jpg,[[1  193  2053  797]],[0.699219]
03e425f16cb601.jpg,[[32  182  3583  639]],[0.802734]
03e68b5c8a6b54.jpg,[[1395  1089  1748  1365]],[0.352295]
03e6ddf6bf7cf0.jpg,[[184  59  1748  471]],[0.653809]
03e735fc24885f.jpg,[[0  0  3278  1358]],[0.869629]
03e82a39d319e8.jpg,[[22  564  2187  970]],[0.771973]
03e84d06935bac.jpg,[[2  8  199  202]],[0.370117]
03e97f426c02b2.jpg,[[24  209  3565  709]],[0.771973]
03eaa2b840c181.jpg,[[0  501  2237  1041]],[0.798828]
03eaaaf64e531d.jpg,[[2  48  973  247]],[0.805176]
03ecfa8d99b536.jpg,[[32  1860  2774  2237]],[0.704102]
03ed0aff4e46de.jpg,[[4  1054  2730  1621]],[0.616211]
03f2e52a14a9ee.jpg,[[0  7  293  275]],[0.692871]
03f6b645519bb1.jpg,[[0  5  185  146]],[0.689941]
03f7afe2696047.jpg,[[0  139  1763  1243]],[0.602051]
03f7b870ccdd08.jpg,[[47  154  2580  630]],[0.782715]
03f805addd9220.jpg,[[0  0  976  1203]],[0.836914]
03f95b280601ae.jpg,[[0  32  766  531]],[0.848633]
03fa82e5f87383.jpg,[[1320  1358  2121  1538]],[0.773926]
03faafc5325f76.jpg,[[0  17  634  433]],[0.821777]
03fbd262fdc06d.jpg,[[943  1183  3048  1500]],[0.67334]
03fc6920d28fe0.jpg,[[1419  1412  2229  1581]],[0.828613]
03fd0f323d5aba.jpg,[[0  140  1547  948]],[0.717773]
03fe4ecbd65f34.jpg,[[1659  790  2412  1026]],[0.664551]
03ff5556ff2c41.jpg,[[869  566  2689  1411]],[0.720215]
03ff9485498581.jpg,[[110  1147  2623  1631]],[0.775391]
04008249aa0fea.jpg,[[1  95  958  581]],[0.666992]
040108254e8947.jpg,[[0  229  1900  954]],[0.76416]
04014212f46fe2.jpg,[[1222  1152  1897  1430]],[0.488281]
0402b1e10a55f0.jpg,[[888  577  1443  791]],[0.505859]
0402ebee6dcdd9.jpg,[[1388  543  2513  1091]],[0.763672]
040353994582f4.jpg,[[485  586  2597  1326]],[0.700684]
040505155882fc.jpg,[[0  17  1016  574]],[0.766113]
040588bb1f5a02.jpg,[[133  127  1611  596]],[0.779785]
0407f2e9692d6a.jpg,[[564  641  3016  1789]],[0.536133]
0408f8b7a57e10.jpg,[[1  0  3600  1684]],[0.776855]
0409f86888d46b.jpg,[[32  144  1662  783]],[0.74707]
040af314e97cf1.jpg,[[0  10  900  762]],[0.635254]
040b340b63c011.jpg,[[1  83  2518  1210]],[0.808105]
040c5f08fb4db0.jpg,[[637  394  3593  1305]],[0.48584]
040ca89203aa65.jpg,[[0  0  3599  686]],[0.702637]
040d1f3b332e23.jpg,[[0  251  2338  1584]],[0.712891]
040d8f5bbe2baa.jpg,[[453  878  2770  1596]],[0.794434]
040dc6e52192a7.jpg,[[686  791  3600  1361]],[0.820312]
040e9a57cb69d3.jpg,[[1197  651  1858  1142]],[0.569824]
040eca71186186.jpg,[[125  93  763  304]],[0.71875]
0412b4dca0fdf3.jpg,[[968  912  2624  1767]],[0.75]
04136d189079bb.jpg,[[0  0  563  612]],[0.841309]
0413c2be423f3b.jpg,[[1350  1002  2556  1356]],[0.791016]
0416722e8e9730.jpg,[[321  564  2552  1500]],[0.678223]
0417425e04e572.jpg,[[795  954  2119  1521]],[0.808105]
04181f5f077438.jpg,[[445  338  2000  760]],[0.695312]
04182c8f6f7727.jpg,[[896  827  2057  1429]],[0.725586]
04183b3f47a446.jpg,[[1186  1463  2638  1635]],[0.532227]
041a15b3f2abfd.jpg,[[193  897  2527  2357]],[0.607422]
041dc7d70dfc79.jpg,[[10  74  1184  806]],[0.713867]
041e5548f00cca.jpg,[[0  0  341  342]],[0.754395]
041f60f1754244.jpg,[[16  130  2223  483]],[0.756836]
042134b8ee5f29.jpg,[[111  83  1327  342]],[0.821777]
0421e91fd8eca0.jpg,[[75  84  597  260]],[0.716797]
04227b1517f8b8.jpg,[[1787  1106  2071  1193]],[0.64502]
0422fb357472ea.jpg,[[1307  583  3456  1784]],[0.741699]
042494d629d004.jpg,[[302  439  3588  1278]],[0.75293]
04259d05159923.jpg,[[2469  1642  3431  2004]],[0.737793]
04263e3222a1cb.jpg,[[1016  842  3600  1404]],[0.849121]
0427da393823ad.jpg,[[196  454  1448  788]],[0.788574]
042c4e4f48fa5a.jpg,[[0  0  844  847]],[0.74707]
042e045a8626c4.jpg,[[1287  1093  2044  1593]],[0.607422]
04366507e3ee46.jpg,[[1844  1493  3093  1723]],[0.554688]
043767e04bb86b.jpg,[[1502  1090  1941  1215]],[0.714844]
0437691af72c47.jpg,[[615  845  1942  1246]],[0.833496]
04378036ab484e.jpg,[[373  194  866  339]],[0.71875]
043bda5dc53ca5.jpg,[[24  79  1038  693]],[0.769531]
043daa2dc7a53c.jpg,[[1  2  589  120]],[0.746094]
0440115b90a7b0.jpg,[[0  17  1117  259]],[0.751465]
04420664f04f0f.jpg,[[0  2  3600  974]],[0.766113]
04424c897e65c5.jpg,[[1  343  2310  1151]],[0.84375]
0442cef12ec802.jpg,[[1577  528  2725  1297]],[0.626953]
0446141fd61f2e.jpg,[[899  239  3593  1036]],[0.667969]
0448014c568c33.jpg,[[0  331  3600  997]],[0.780762]
0448fd61b9f588.jpg,[[1  302  3594  2142]],[0.662598]
044a20d4002ce2.jpg,[[1317  719  2872  1253]],[0.660156]
044b25775bf4f9.jpg,[[990  173  3456  1583]],[0.602051]
044bdc366e16f1.jpg,[[227  200  2608  1476]],[0.45752]
044cac22670174.jpg,[[18  84  3599  887]],[0.748535]
044d6622623243.jpg,[[1  794  3594  2041]],[0.702637]
044d844f0c0132.jpg,[[0  31  959  629]],[0.82666]
044ec25ab584e8.jpg,[[0  0  3228  472]],[0.794434]
04532d326c9d52.jpg,[[453  766  3227  1349]],[0.829102]
0453332ad2c612.jpg,[[0  1  2625  598]],[0.863281]
